ERii_s1	0.002211792411647704
ERii_s2	0.0019342190735333726
ERiii_s0	8.849603287494877e-06
ERiii_s1	5.89328268926612e-05
ERiii_s2	1.9883952386590052e-05
EYi_s0	1.0260008811439373e-05
EYi_s1	7.325812221429353e-05
EYi_s2	1.0260008811439373e-05
EYii_s0	0.005635593303538378
EYii_s1	0.00707805098438977
EYii_s2	0.006126580355932704
EYiii_s0	0.00028152800458343077
EYiii_s1	0.0003913460503791875
EYiii_s2	0.00029723605041873417
F_s0	0.008009775935511613
F_s1	0.006059129785875829
F_s2	0.0044924181438659545
G_s0	0.0023382864286383338
G_s1	0.0018098268373235226
G_s2	0.0026068165783932565
HH_s0	0.007847302750155263
HH_s1	0.004337550086334793
HH_s2	0.004149053536311153
IHi_s0	0.0067275790391947
IHi_s1	0.006663059900226807
IHi_s2	0.006766655568711044
IHii_s0	0.006265076647381998
IHii_s1	0.006313611190411853
IHii_s2	0.006145994173144645
IHiii_s0	0.0002982316307885774
IHiii_s1	0.0001616435350481486
IHiii_s2	0.00024394484562185098
IYi_s0	0.006288804646196594
IYi_s1	0.005223395375413031
IYi_s2	0.005726191117194107
IYii_s0	0.005266620156470389
IYii_s1	0.006964444202186554
IYii_s2	0.006910599897184203
IYiii_s0	7.82360240635094e-05
IYiii_s1	0.00010954149569302253
IYiii_s2	0.000239879559111658
JH_s0	0.0018047106604229396
JH_s1	0.0014670706399947367
JH_s2	0.0017994008984504428
K_s0	0.008482095855971379
K_s1	0.007474374936618173
K_s2	0.008578501221784527
L_s0	0.012879961519712504
L_s1	0.010314821041801295
L_s2	0.010592698585028634
M_s0	0.009294876607907237
M_s1	0.00795366391966684
M_s2	0.007217542856208908
NG_s0	0.0027327851501886915
NG_s1	0.003224601852891219
NG_s2	0.0038756284497378345
N_s0	0.016927133998176372
N_s1	0.013678887111501378
N_s2	0.01579925205918515
OWi_s0	0.0004298141696695168
OWi_s1	0.00044541159546372655
OWi_s2	0.0005189186127704809
OWii_s0	0.004332461564444484
OWii_s1	0.004945185972062411
OWii_s2	0.005058848064286173
OWiii_s0	0.0001575229385174088
OWiii_s1	0.00020683182183491933
OWiii_s2	0.00022978548036185916
OYi_s0	8.573053184760662e-07
OYi_s1	8.573053184760662e-07
OYi_s2	1.1227934171009126e-05
OYii_s0	0.0006943343429347934
OYii_s1	0.0005312804023627003
OYii_s2	0.0006621715659868042
OYiii_s0	3.5868548324627676e-05
OYiii_s1	2.5995709657016203e-06
OYiii_s2	2.5995709657016203e-06
P_s0	0.005305060620750444
P_s1	0.004650024047414183
P_s2	0.007590166464632989
R_s0	0.011091926830484438
R_s1	0.009611941300692014
R_s2	0.010230113745333804
SH_s0	0.0036055219643973267
SH_s1	0.004093162760548568
SH_s2	0.0027864635251294025
SIL_s0	0.058273890962876385
SIL_s1	0.01973326023561018
SIL_s2	0.040320479533453336
SIL_s3	0.03636592368439516
SIL_s4	0.024481238329412822
SPN_s0	0.0005504453244821814
SPN_s1	0.0005500581543383535
SPN_s2	0.0018120668931556698
SPN_s3	0.0011102656974470526
SPN_s4	0.0005376687097358606
S_s0	0.024425402863670783
S_s1	0.016407772905241518
S_s2	0.012714252698154163
TH_s0	0.002600760131143377
TH_s1	0.0017112090706885017
TH_s2	0.0017880070342177932
T_s0	0.016483602943411238
T_s1	0.015412386120470257
T_s2	0.018202666037017392
UHi_s0	1.2278824561399142e-05
UHi_s1	4.922591828669025e-06
UHi_s2	4.922591828669025e-06
UHii_s0	0.0008398826620038107
UHii_s1	0.0008112597263708194
UHii_s2	0.0013331374252405564
UHiii_s0	1.3025509838781522e-05
UHiii_s1	1.5044325588741291e-05
UHiii_s2	5.694166615297485e-05
UWi_s0	9.505027030974966e-05
UWi_s1	0.00029978031136388897
UWi_s2	0.0002029048103760935
UWii_s0	0.0033416378563683393
UWii_s1	0.0035507650440559525
UWii_s2	0.005140762204716048
UWiii_s0	0.00015431495732569193
UWiii_s1	3.3241322348652635e-05
UWiii_s2	9.825825150146656e-05
V_s0	0.0035162515912347224
V_s1	0.0039277581441032345
V_s2	0.005750002081039523
W_s0	0.007007613673223365
W_s1	0.005931889083607816
W_s2	0.00498987646866426
Y_s0	0.001963450419392379
Y_s1	0.0015303453035003251
Y_s2	0.0016915187033738255
ZH_s0	0.00014546535403819704
ZH_s1	0.000162390220325531
ZH_s2	0.00014214675280538647
Z_s0	0.009000323093485025
Z_s1	0.009674026798755845
Z_s2	0.009335086992844792
